cell,arc,meas,slew_idx,load_idx,corner,v0,v_sim,dv_sim,dv_sim_rel,dv_lin,err_abs_pct_lin,err_shift_pct_lin,dv_quad,err_abs_pct_quad,err_shift_pct_quad,dv_loglin,err_abs_pct_loglin,err_shift_pct_loglin,dv_logquad,err_abs_pct_logquad,err_shift_pct_logquad
NAND2_X1,A_f_ZN_r,delay,2,2,FFG,1.067708e-10,9.079735e-11,-1.597345e-11,-1.496050e-01,-1.834740e-11,-2.615,14.86,-1.668083e-11,-0.779,4.43,-1.685755e-11,-0.974,5.53,-1.622839e-11,-0.281,1.6
NAND2_X1,A_f_ZN_r,trans,2,2,FFG,9.904296e-11,8.264650e-11,-1.639646e-11,-1.655490e-01,-1.978425e-11,-4.099,20.66,-1.722627e-11,-1.004,5.06,-1.793351e-11,-1.860,9.37,-1.669734e-11,-0.364,1.84
NAND2_X1,B_r_ZN_f,delay,0,0,FFG,2.024899e-11,1.738228e-11,-2.866710e-12,-1.415730e-01,-3.197003e-12,-1.900,11.52,-2.947826e-12,-0.467,2.83,-2.957398e-12,-0.522,3.16,-2.887138e-12,-0.118,0.71
NAND2_X1,B_r_ZN_f,trans,0,0,FFG,1.380378e-11,1.202590e-11,-1.777880e-12,-1.287966e-01,-2.071755e-12,-2.444,16.53,-1.824705e-12,-0.389,2.63,-1.923779e-12,-1.213,8.21,-1.791428e-12,-0.113,0.76
NAND2_X1,B_r_ZN_f,delay,0,1,FFG,2.931109e-11,2.517617e-11,-4.134920e-12,-1.410702e-01,-4.668210e-12,-2.118,12.9,-4.259160e-12,-0.493,3.0,-4.315444e-12,-0.717,4.37,-4.177502e-12,-0.169,1.03
NAND2_X1,B_r_ZN_f,trans,0,1,FFG,2.556396e-11,2.220242e-11,-3.361540e-12,-1.314953e-01,-3.909870e-12,-2.470,16.31,-3.459105e-12,-0.439,2.9,-3.625551e-12,-1.189,7.85,-3.394153e-12,-0.147,0.97
NAND2_X1,B_r_ZN_f,delay,0,2,FFG,5.317776e-11,4.563984e-11,-7.537920e-12,-1.417495e-01,-8.614238e-12,-2.358,14.28,-7.778824e-12,-0.528,3.2,-7.952726e-12,-0.909,5.5,-7.632691e-12,-0.208,1.26
NAND2_X1,B_r_ZN_f,trans,0,2,FFG,5.688009e-11,4.930843e-11,-7.571660e-12,-1.331162e-01,-8.802202e-12,-2.496,16.25,-7.810256e-12,-0.484,3.15,-8.154945e-12,-1.183,7.7,-7.660961e-12,-0.181,1.18
NAND2_X1,B_r_ZN_f,delay,1,0,FFG,2.633793e-11,2.205536e-11,-4.282570e-12,-1.626009e-01,-4.501147e-12,-0.991,5.1,-4.308671e-12,-0.118,0.61,-4.137530e-12,0.658,-3.39,-4.197723e-12,0.385,-1.98
NAND2_X1,B_r_ZN_f,trans,1,0,FFG,1.442010e-11,1.321564e-11,-1.204460e-12,-8.352647e-02,-1.563300e-12,-2.715,29.79,-1.309365e-12,-0.794,8.71,-1.481541e-12,-2.097,23.0,-1.296917e-12,-0.700,7.68
NAND2_X1,B_r_ZN_f,delay,1,1,FFG,3.552234e-11,3.015002e-11,-5.372320e-12,-1.512378e-01,-5.942700e-12,-1.892,10.62,-5.556127e-12,-0.610,3.42,-5.472207e-12,-0.331,1.86,-5.432407e-12,-0.199,1.12
NAND2_X1,B_r_ZN_f,trans,1,1,FFG,2.568752e-11,2.267392e-11,-3.013600e-12,-1.173177e-01,-3.616200e-12,-2.658,20.0,-3.143160e-12,-0.571,4.3,-3.373197e-12,-1.586,11.93,-3.094122e-12,-0.355,2.67
NAND2_X1,B_r_ZN_f,delay,1,2,FFG,5.951652e-11,5.074267e-11,-8.773850e-12,-1.474187e-01,-9.882180e-12,-2.184,12.63,-9.068333e-12,-0.580,3.36,-9.105341e-12,-0.653,3.78,-8.883512e-12,-0.216,1.25
NAND2_X1,B_r_ZN_f,trans,1,2,FFG,5.688009e-11,4.930944e-11,-7.570650e-12,-1.330984e-01,-8.802135e-12,-2.497,16.27,-7.808670e-12,-0.483,3.14,-8.154887e-12,-1.185,7.72,-7.659576e-12,-0.180,1.17
NAND2_X1,B_r_ZN_f,delay,2,0,FFG,3.729160e-11,2.902372e-11,-8.267880e-12,-2.217089e-01,-8.683200e-12,-1.431,5.02,-8.480092e-12,-0.731,2.57,-7.746376e-12,1.797,-6.31,-8.187140e-12,0.278,-0.98
NAND2_X1,B_r_ZN_f,trans,2,0,FFG,1.989446e-11,1.958717e-11,-3.072900e-13,-1.544601e-02,-5.367150e-13,-1.171,74.66,-3.530475e-13,-0.234,14.89,-5.295399e-13,-1.135,72.33,-3.549526e-13,-0.243,15.51
NAND2_X1,B_r_ZN_f,delay,2,1,FFG,4.877420e-11,3.974413e-11,-9.030070e-12,-1.851403e-01,-9.589590e-12,-1.408,6.2,-9.260933e-12,-0.581,2.56,-8.705738e-12,0.816,-3.59,-9.003506e-12,0.067,-0.29
NAND2_X1,B_r_ZN_f,trans,2,1,FFG,3.025369e-11,2.847449e-11,-1.779200e-12,-5.880936e-02,-2.252227e-12,-1.661,26.59,-1.887626e-12,-0.381,6.09,-2.170436e-12,-1.374,21.99,-1.874126e-12,-0.333,5.34
NAND2_X1,B_r_ZN_f,delay,2,2,FFG,7.420764e-11,6.269187e-11,-1.151577e-11,-1.551831e-01,-1.256044e-11,-1.666,9.07,-1.180715e-11,-0.465,2.53,-1.155497e-11,-0.063,0.34,-1.155286e-11,-0.059,0.32
NAND2_X1,B_r_ZN_f,trans,2,2,FFG,5.848897e-11,5.215308e-11,-6.335890e-12,-1.083262e-01,-7.668765e-12,-2.556,21.04,-6.661530e-12,-0.624,5.14,-7.187292e-12,-1.633,13.44,-6.564498e-12,-0.438,3.61
NAND2_X1,B_f_ZN_r,delay,0,0,FFG,3.113188e-11,2.592114e-11,-5.210740e-12,-1.673763e-01,-5.962050e-12,-2.898,14.42,-5.381280e-12,-0.658,3.27,-5.425919e-12,-0.830,4.13,-5.243520e-12,-0.126,0.63
NAND2_X1,B_f_ZN_r,trans,0,0,FFG,2.936454e-11,2.455535e-11,-4.809190e-12,-1.637754e-01,-5.558962e-12,-3.053,15.59,-4.908634e-12,-0.405,2.07,-5.064472e-12,-1.040,5.31,-4.817961e-12,-0.036,0.18
NAND2_X1,B_f_ZN_r,delay,0,1,FFG,4.599767e-11,3.801439e-11,-7.983280e-12,-1.735584e-01,-9.178470e-12,-3.144,14.97,-8.267220e-12,-0.747,3.56,-8.320713e-12,-0.888,4.23,-8.026346e-12,-0.113,0.54
NAND2_X1,B_f_ZN_r,trans,0,1,FFG,5.001982e-11,4.148519e-11,-8.534630e-12,-1.706250e-01,-9.876870e-12,-3.235,15.73,-8.779522e-12,-0.590,2.87,-8.962867e-12,-1.032,5.02,-8.550885e-12,-0.039,0.19
NAND2_X1,B_f_ZN_r,delay,0,2,FFG,8.482868e-11,6.956163e-11,-1.526705e-11,-1.799751e-01,-1.764824e-11,-3.423,15.6,-1.586158e-11,-0.855,3.89,-1.593337e-11,-0.958,4.36,-1.534360e-11,-0.110,0.5
NAND2_X1,B_f_ZN_r,trans,0,2,FFG,1.049435e-10,8.651291e-11,-1.843059e-11,-1.756239e-01,-2.135047e-11,-3.375,15.84,-1.907539e-11,-0.745,3.5,-1.931872e-11,-1.027,4.82,-1.847402e-11,-0.050,0.24
NAND2_X1,B_f_ZN_r,delay,1,0,FFG,3.913311e-11,3.349405e-11,-5.639060e-12,-1.440995e-01,-6.435945e-12,-2.379,14.13,-5.850517e-12,-0.631,3.75,-5.934566e-12,-0.882,5.24,-5.730135e-12,-0.272,1.62
NAND2_X1,B_f_ZN_r,trans,1,0,FFG,2.934020e-11,2.511205e-11,-4.228150e-12,-1.441077e-01,-5.432872e-12,-4.797,28.49,-3.930019e-12,1.187,-7.05,-4.959536e-12,-2.912,17.3,-3.973222e-12,1.015,-6.03
