cell,arc,meas,slew_idx,load_idx,slew,load,v0,group,param,ntr,g1,h2,g1_direct,h2_direct
INV_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,4.194191e-11,N,vth,1,-8.154000e-12,1.046000e-10,-8.154000e-12,1.046000e-10
INV_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,4.194191e-11,N,u0,1,3.420000e-13,0.000000e+00,3.420000e-13,0.000000e+00
INV_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,4.194191e-11,P,vth,1,1.505610e-10,9.820000e-11,1.505610e-10,9.820000e-11
INV_X1,A_f_ZN_r,delay,2,0,8.000000e-11,1.000000e-15,4.194191e-11,P,u0,1,-2.006975e-11,2.927500e-11,-2.006975e-11,2.927500e-11
INV_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,3.004457e-11,N,vth,1,7.828500e-12,-9.170000e-11,7.828500e-12,-9.170000e-11
INV_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,3.004457e-11,N,u0,1,-3.317500e-13,-2.500000e-14,-3.317500e-13,-2.500000e-14
INV_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,3.004457e-11,P,vth,1,1.836050e-11,-9.750000e-11,1.836050e-11,-9.750000e-11
INV_X1,A_f_ZN_r,trans,2,0,8.000000e-11,1.000000e-15,3.004457e-11,P,u0,1,-1.074050e-11,1.770000e-11,-1.074050e-11,1.770000e-11
INV_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,6.199059e-11,N,vth,1,-2.648000e-12,5.260000e-11,-2.648000e-12,5.260000e-11
INV_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,6.199059e-11,N,u0,1,3.150000e-14,2.500000e-13,3.150000e-14,2.500000e-13
INV_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,6.199059e-11,P,vth,1,1.618750e-10,4.380000e-11,1.618750e-10,4.380000e-11
INV_X1,A_f_ZN_r,delay,2,1,8.000000e-11,4.000000e-15,6.199059e-11,P,u0,1,-2.678475e-11,3.982500e-11,-2.678475e-11,3.982500e-11
INV_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,4.426741e-11,N,vth,1,2.301000e-12,-4.380000e-11,2.301000e-12,-4.380000e-11
INV_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,4.426741e-11,N,u0,1,-2.575000e-14,-1.750000e-13,-2.575000e-14,-1.750000e-13
INV_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,4.426741e-11,P,vth,1,4.810100e-11,5.562000e-10,4.810100e-11,5.562000e-10
INV_X1,A_f_ZN_r,trans,2,1,8.000000e-11,4.000000e-15,4.426741e-11,P,u0,1,-2.196175e-11,5.257500e-11,-2.196175e-11,5.257500e-11
INV_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,1.006885e-10,N,vth,1,-4.050000e-13,2.700000e-11,-4.050000e-13,2.700000e-11
INV_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,1.006885e-10,N,u0,1,-1.450000e-13,5.000000e-13,-1.450000e-13,5.000000e-13
INV_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,1.006885e-10,P,vth,1,2.696970e-10,1.028600e-09,2.696970e-10,1.028600e-09
INV_X1,A_f_ZN_r,delay,2,2,8.000000e-11,1.200000e-14,1.006885e-10,P,u0,1,-5.522900e-11,1.096000e-10,-5.522900e-11,1.096000e-10
INV_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,9.181450e-11,N,vth,1,6.050000e-14,-4.300000e-12,6.050000e-14,-4.300000e-12
INV_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,9.181450e-11,N,u0,1,2.425000e-14,-7.500000e-14,2.425000e-14,-7.500000e-14
INV_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,9.181450e-11,P,vth,1,2.488500e-10,1.684600e-09,2.488500e-10,1.684600e-09
INV_X1,A_f_ZN_r,trans,2,2,8.000000e-11,1.200000e-14,9.181450e-11,P,u0,1,-7.271650e-11,1.586000e-10,-7.271650e-11,1.586000e-10
