cell,arc,meas,slew_idx,load_idx,corner,v0,v_sim,dv_sim,dv_sim_rel,dv_lin,err_abs_pct_lin,err_shift_pct_lin,dv_quad,err_abs_pct_quad,err_shift_pct_quad,dv_loglin,err_abs_pct_loglin,err_shift_pct_loglin,dv_logquad,err_abs_pct_logquad,err_shift_pct_logquad
NAND2_X1,B_r_ZN_f,delay,0,2,SSG,5.317776e-11,6.319961e-11,1.002185e-11,1.884594e-01,8.614238e-12,-2.227,-14.05,9.449651e-12,-0.905,-5.71,9.351196e-12,-1.061,-6.69,9.793682e-12,-0.361,-2.28
NAND2_X1,B_r_ZN_f,trans,0,2,SSG,5.688009e-11,6.729500e-11,1.041491e-11,1.831029e-01,8.802202e-12,-2.396,-15.48,9.794149e-12,-0.922,-5.96,9.519808e-12,-1.330,-8.59,1.019298e-11,-0.330,-2.13
NAND2_X1,B_r_ZN_f,delay,1,0,SSG,2.633793e-11,3.127191e-11,4.933980e-12,1.873336e-01,4.501147e-12,-1.384,-8.77,4.693624e-12,-0.769,-4.87,4.908650e-12,-0.081,-0.51,4.823931e-12,-0.352,-2.23
NAND2_X1,B_r_ZN_f,trans,1,0,SSG,1.442010e-11,1.642972e-11,2.009620e-12,1.393624e-01,1.563300e-12,-2.717,-22.21,1.817235e-12,-1.171,-9.57,1.651187e-12,-2.182,-17.84,1.880513e-12,-0.786,-6.42
NAND2_X1,B_r_ZN_f,delay,1,1,SSG,3.552234e-11,4.219324e-11,6.670900e-12,1.877945e-01,5.942700e-12,-1.726,-10.92,6.329272e-12,-0.810,-5.12,6.468711e-12,-0.479,-3.03,6.524327e-12,-0.347,-2.2
NAND2_X1,B_r_ZN_f,trans,1,1,SSG,2.568752e-11,3.019562e-11,4.508100e-12,1.754977e-01,3.616200e-12,-2.954,-19.78,4.089240e-12,-1.387,-9.29,3.883115e-12,-2.070,-13.86,4.252942e-12,-0.845,-5.66
NAND2_X1,B_r_ZN_f,delay,1,2,SSG,5.951652e-11,7.083621e-11,1.131969e-11,1.901941e-01,9.882180e-12,-2.029,-12.7,1.069603e-11,-0.880,-5.51,1.074996e-11,-0.804,-5.03,1.105916e-11,-0.368,-2.3
NAND2_X1,B_r_ZN_f,trans,1,2,SSG,5.688009e-11,6.729496e-11,1.041487e-11,1.831022e-01,8.802135e-12,-2.397,-15.48,9.795600e-12,-0.920,-5.95,9.519729e-12,-1.330,-8.59,1.019471e-11,-0.327,-2.11
NAND2_X1,B_r_ZN_f,delay,2,0,SSG,3.729160e-11,4.638319e-11,9.091590e-12,2.437973e-01,8.683200e-12,-0.880,-4.49,8.886308e-12,-0.443,-2.26,9.777376e-12,1.479,7.54,9.075188e-12,-0.035,-0.18
NAND2_X1,B_r_ZN_f,trans,2,0,SSG,1.989446e-11,2.079628e-11,9.018200e-13,4.533021e-02,5.367150e-13,-1.756,-40.49,7.203825e-13,-0.872,-20.12,5.440203e-13,-1.720,-39.68,7.282865e-13,-0.834,-19.24
NAND2_X1,B_r_ZN_f,delay,2,1,SSG,4.877420e-11,5.899493e-11,1.022073e-11,2.095520e-01,9.589590e-12,-1.070,-6.18,9.918247e-12,-0.513,-2.96,1.059725e-11,0.638,3.68,1.015603e-11,-0.110,-0.63
NAND2_X1,B_r_ZN_f,trans,2,1,SSG,3.025369e-11,3.308647e-11,2.832780e-12,9.363420e-02,2.252227e-12,-1.755,-20.49,2.616829e-12,-0.653,-7.62,2.338180e-12,-1.495,-17.46,2.682062e-12,-0.456,-5.32
NAND2_X1,B_r_ZN_f,delay,2,2,SSG,7.420764e-11,8.822359e-11,1.401595e-11,1.888748e-01,1.256044e-11,-1.650,-10.38,1.331374e-11,-0.796,-5.01,1.368604e-11,-0.374,-2.35,1.368900e-11,-0.371,-2.33
NAND2_X1,B_r_ZN_f,trans,2,2,SSG,5.848897e-11,6.790291e-11,9.413940e-12,1.609524e-01,7.668765e-12,-2.570,-18.54,8.676000e-12,-1.087,-7.84,8.194221e-12,-1.796,-12.96,9.003744e-12,-0.604,-4.36
NAND2_X1,B_f_ZN_r,delay,0,0,SSG,3.113188e-11,3.805625e-11,6.924370e-12,2.224206e-01,5.962050e-12,-2.529,-13.9,6.542820e-12,-1.003,-5.51,6.571202e-12,-0.928,-5.1,6.838729e-12,-0.225,-1.24
NAND2_X1,B_f_ZN_r,trans,0,0,SSG,2.936454e-11,3.588759e-11,6.523050e-12,2.221404e-01,5.558962e-12,-2.686,-14.78,6.209291e-12,-0.874,-4.81,6.119979e-12,-1.123,-6.18,6.479950e-12,-0.120,-0.66
NAND2_X1,B_f_ZN_r,delay,0,1,SSG,4.599767e-11,5.671776e-11,1.072009e-11,2.330572e-01,9.178470e-12,-2.718,-14.38,1.008972e-11,-1.111,-5.88,1.015829e-11,-0.991,-5.24,1.059703e-11,-0.217,-1.15
NAND2_X1,B_f_ZN_r,trans,0,1,SSG,5.001982e-11,6.163153e-11,1.161171e-11,2.321422e-01,9.876870e-12,-2.815,-14.94,1.097422e-11,-1.034,-5.49,1.091949e-11,-1.123,-5.96,1.153098e-11,-0.131,-0.7
NAND2_X1,B_f_ZN_r,delay,0,2,SSG,8.482868e-11,1.055608e-10,2.073212e-11,2.443999e-01,1.764824e-11,-2.921,-14.87,1.943489e-11,-1.229,-6.26,1.961827e-11,-1.055,-5.37,2.051239e-11,-0.208,-1.06
NAND2_X1,B_f_ZN_r,trans,0,2,SSG,1.049435e-10,1.300752e-10,2.513170e-11,2.394784e-01,2.135047e-11,-2.907,-15.05,2.362556e-11,-1.158,-5.99,2.367742e-11,-1.118,-5.79,2.494627e-11,-0.143,-0.74
NAND2_X1,B_f_ZN_r,delay,1,0,SSG,3.913311e-11,4.656115e-11,7.428040e-12,1.898147e-01,6.435945e-12,-2.131,-13.36,7.021373e-12,-0.873,-5.47,6.995429e-12,-0.929,-5.82,7.279481e-12,-0.319,-2.0
NAND2_X1,B_f_ZN_r,trans,1,0,SSG,2.934020e-11,3.588680e-11,6.546600e-12,2.231273e-01,5.432872e-12,-3.103,-17.01,6.935726e-12,1.084,5.94,5.968409e-12,-1.611,-8.83,7.396809e-12,2.369,12.99
NAND2_X1,B_f_ZN_r,delay,1,1,SSG,5.401635e-11,6.531562e-11,1.129927e-11,2.091824e-01,9.736830e-12,-2.392,-13.83,1.064626e-11,-1.000,-5.78,1.066959e-11,-0.964,-5.57,1.111664e-11,-0.280,-1.62
NAND2_X1,B_f_ZN_r,trans,1,1,SSG,5.001985e-11,6.163161e-11,1.161176e-11,2.321430e-01,9.877207e-12,-2.814,-14.94,1.097162e-11,-1.039,-5.51,1.091990e-11,-1.123,-5.96,1.152777e-11,-0.136,-0.72
